country,variable,percentile,year,value,source_alpha2
HK,sptincj992,p90p100,2022,0.4818,HK
HK,sptincj992,p90p100,2023,0.4818,HK
HK,sptincj992,p90p100,2024,0.4818,HK
HK,sptincj992,p99p100,1980,0.1324,HK
HK,sptincj992,p99p100,1981,0.1324,HK
HK,sptincj992,p99p100,1982,0.1379,HK
HK,sptincj992,p99p100,1983,0.1418,HK
HK,sptincj992,p99p100,1984,0.1452,HK
HK,sptincj992,p99p100,1985,0.1481,HK
HK,sptincj992,p99p100,1986,0.1507,HK
HK,sptincj992,p99p100,1987,0.1563,HK
HK,sptincj992,p99p100,1988,0.1602,HK
HK,sptincj992,p99p100,1989,0.1629,HK
HK,sptincj992,p99p100,1990,0.165,HK
HK,sptincj992,p99p100,1991,0.1666,HK
HK,sptincj992,p99p100,1992,0.16,HK
HK,sptincj992,p99p100,1993,0.1547,HK
HK,sptincj992,p99p100,1994,0.1504,HK
HK,sptincj992,p99p100,1995,0.1469,HK
HK,sptincj992,p99p100,1996,0.1436,HK
HK,sptincj992,p99p100,1997,0.1478,HK
HK,sptincj992,p99p100,1998,0.1519,HK
HK,sptincj992,p99p100,1999,0.1558,HK
HK,sptincj992,p99p100,2000,0.1597,HK
HK,sptincj992,p99p100,2001,0.1622,HK
HK,sptincj992,p99p100,2002,0.1756,HK
HK,sptincj992,p99p100,2003,0.1869,HK
HK,sptincj992,p99p100,2004,0.1976,HK
HK,sptincj992,p99p100,2005,0.2075,HK
HK,sptincj992,p99p100,2006,0.2168,HK
HK,sptincj992,p99p100,2007,0.2134,HK
HK,sptincj992,p99p100,2008,0.2101,HK
HK,sptincj992,p99p100,2009,0.207,HK
HK,sptincj992,p99p100,2010,0.2041,HK
HK,sptincj992,p99p100,2011,0.2013,HK
HK,sptincj992,p99p100,2012,0.1965,HK
HK,sptincj992,p99p100,2013,0.1917,HK
HK,sptincj992,p99p100,2014,0.1871,HK
HK,sptincj992,p99p100,2015,0.1827,HK
HK,sptincj992,p99p100,2016,0.1784,HK
HK,sptincj992,p99p100,2017,0.1784,HK
HK,sptincj992,p99p100,2018,0.1784,HK
HK,sptincj992,p99p100,2019,0.1784,HK
HK,sptincj992,p99p100,2020,0.1784,HK
HK,sptincj992,p99p100,2021,0.1784,HK
HK,sptincj992,p99p100,2022,0.1784,HK
HK,sptincj992,p99p100,2023,0.1784,HK
HK,sptincj992,p99p100,2024,0.1784,HK
HN,gptincj992,p0p100,1980,0.682,HN
HN,gptincj992,p0p100,1981,0.682,HN
HN,gptincj992,p0p100,1982,0.682,HN
HN,gptincj992,p0p100,1983,0.682,HN
HN,gptincj992,p0p100,1984,0.682,HN
HN,gptincj992,p0p100,1985,0.682,HN
HN,gptincj992,p0p100,1986,0.682,HN
HN,gptincj992,p0p100,1987,0.682,HN
HN,gptincj992,p0p100,1988,0.682,HN
HN,gptincj992,p0p100,1989,0.682,HN
HN,gptincj992,p0p100,1990,0.682,HN
HN,gptincj992,p0p100,1991,0.682,HN
HN,gptincj992,p0p100,1992,0.682,HN
HN,gptincj992,p0p100,1993,0.682,HN
HN,gptincj992,p0p100,1994,0.682,HN
HN,gptincj992,p0p100,1995,0.682,HN
HN,gptincj992,p0p100,1996,0.682,HN
HN,gptincj992,p0p100,1997,0.682,HN
HN,gptincj992,p0p100,1998,0.682,HN
HN,gptincj992,p0p100,1999,0.682,HN
HN,gptincj992,p0p100,2000,0.682,HN
HN,gptincj992,p0p100,2001,0.6903,HN
HN,gptincj992,p0p100,2002,0.6885,HN
HN,gptincj992,p0p100,2003,0.6848000000000001,HN
HN,gptincj992,p0p100,2004,0.6817000000000001,HN
HN,gptincj992,p0p100,2005,0.6794,HN
HN,gptincj992,p0p100,2006,0.6749,HN
HN,gptincj992,p0p100,2007,0.6812,HN
HN,gptincj992,p0p100,2008,0.6744,HN
HN,gptincj992,p0p100,2009,0.6684,HN
HN,gptincj992,p0p100,2010,0.6678000000000001,HN
HN,gptincj992,p0p100,2011,0.6616000000000001,HN
HN,gptincj992,p0p100,2012,0.656,HN
HN,gptincj992,p0p100,2013,0.6594,HN
HN,gptincj992,p0p100,2014,0.6552,HN
HN,gptincj992,p0p100,2015,0.6514,HN
HN,gptincj992,p0p100,2016,0.6525000000000001,HN
HN,gptincj992,p0p100,2017,0.653,HN
HN,gptincj992,p0p100,2018,0.655,HN
HN,gptincj992,p0p100,2019,0.6523,HN
HN,gptincj992,p0p100,2020,0.6739,HN
HN,gptincj992,p0p100,2021,0.6609,HN
HN,gptincj992,p0p100,2022,0.6502,HN
HN,gptincj992,p0p100,2023,0.6505000000000001,HN
HN,gptincj992,p0p100,2024,0.6505000000000001,HN
HN,sptincj992,p0p50,1980,0.0839,HN
HN,sptincj992,p0p50,1981,0.0839,HN
HN,sptincj992,p0p50,1982,0.0839,HN
HN,sptincj992,p0p50,1983,0.0839,HN
HN,sptincj992,p0p50,1984,0.0839,HN
HN,sptincj992,p0p50,1985,0.0839,HN
HN,sptincj992,p0p50,1986,0.0839,HN
HN,sptincj992,p0p50,1987,0.0839,HN
HN,sptincj992,p0p50,1988,0.0839,HN
HN,sptincj992,p0p50,1989,0.0839,HN
HN,sptincj992,p0p50,1990,0.0839,HN
HN,sptincj992,p0p50,1991,0.0839,HN
HN,sptincj992,p0p50,1992,0.0839,HN
HN,sptincj992,p0p50,1993,0.0839,HN
HN,sptincj992,p0p50,1994,0.0839,HN
HN,sptincj992,p0p50,1995,0.0839,HN
HN,sptincj992,p0p50,1996,0.0839,HN
HN,sptincj992,p0p50,1997,0.0839,HN
HN,sptincj992,p0p50,1998,0.0839,HN
HN,sptincj992,p0p50,1999,0.0839,HN
HN,sptincj992,p0p50,2000,0.0839,HN
HN,sptincj992,p0p50,2001,0.0802,HN
HN,sptincj992,p0p50,2002,0.081,HN
HN,sptincj992,p0p50,2003,0.0848,HN
HN,sptincj992,p0p50,2004,0.0872,HN
HN,sptincj992,p0p50,2005,0.087,HN
HN,sptincj992,p0p50,2006,0.0904,HN
HN,sptincj992,p0p50,2007,0.0892,HN
HN,sptincj992,p0p50,2008,0.0916,HN
HN,sptincj992,p0p50,2009,0.0933,HN
HN,sptincj992,p0p50,2010,0.0947,HN
HN,sptincj992,p0p50,2011,0.0978,HN
HN,sptincj992,p0p50,2012,0.1003,HN
HN,sptincj992,p0p50,2013,0.1009,HN
HN,sptincj992,p0p50,2014,0.1025,HN
HN,sptincj992,p0p50,2015,0.1031,HN
HN,sptincj992,p0p50,2016,0.1028,HN
HN,sptincj992,p0p50,2017,0.102,HN
HN,sptincj992,p0p50,2018,0.1011,HN
HN,sptincj992,p0p50,2019,0.1015,HN
HN,sptincj992,p0p50,2020,0.0869,HN
HN,sptincj992,p0p50,2021,0.0949,HN
HN,sptincj992,p0p50,2022,0.1014,HN
HN,sptincj992,p0p50,2023,0.1011,HN
HN,sptincj992,p0p50,2024,0.1011,HN
HN,sptincj992,p90p100,1980,0.5541,HN
HN,sptincj992,p90p100,1981,0.5541,HN
HN,sptincj992,p90p100,1982,0.5541,HN
HN,sptincj992,p90p100,1983,0.5541,HN
HN,sptincj992,p90p100,1984,0.5541,HN
HN,sptincj992,p90p100,1985,0.5541,HN
HN,sptincj992,p90p100,1986,0.5541,HN
HN,sptincj992,p90p100,1987,0.5541,HN
HN,sptincj992,p90p100,1988,0.5541,HN
HN,sptincj992,p90p100,1989,0.5541,HN
HN,sptincj992,p90p100,1990,0.5541,HN
HN,sptincj992,p90p100,1991,0.5541,HN
HN,sptincj992,p90p100,1992,0.5541,HN
HN,sptincj992,p90p100,1993,0.5541,HN
HN,sptincj992,p90p100,1994,0.5541,HN
HN,sptincj992,p90p100,1995,0.5541,HN
HN,sptincj992,p90p100,1996,0.5541,HN
HN,sptincj992,p90p100,1997,0.5541,HN
HN,sptincj992,p90p100,1998,0.5541,HN
HN,sptincj992,p90p100,1999,0.5541,HN
HN,sptincj992,p90p100,2000,0.5541,HN
HN,sptincj992,p90p100,2001,0.5641,HN
HN,sptincj992,p90p100,2002,0.5619000000000001,HN
HN,sptincj992,p90p100,2003,0.562,HN
HN,sptincj992,p90p100,2004,0.5588000000000001,HN
HN,sptincj992,p90p100,2005,0.5548000000000001,HN
HN,sptincj992,p90p100,2006,0.5516,HN
HN,sptincj992,p90p100,2007,0.5618000000000001,HN
HN,sptincj992,p90p100,2008,0.553,HN
HN,sptincj992,p90p100,2009,0.5446,HN
HN,sptincj992,p90p100,2010,0.5455,HN
HN,sptincj992,p90p100,2011,0.5384,HN
HN,sptincj992,p90p100,2012,0.5325,HN
HN,sptincj992,p90p100,2013,0.5398000000000001,HN
HN,sptincj992,p90p100,2014,0.5319,HN
HN,sptincj992,p90p100,2015,0.5282,HN
HN,sptincj992,p90p100,2016,0.5295,HN
HN,sptincj992,p90p100,2017,0.5299,HN
HN,sptincj992,p90p100,2018,0.5327000000000001,HN
HN,sptincj992,p90p100,2019,0.5258,HN
HN,sptincj992,p90p100,2020,0.5411,HN
HN,sptincj992,p90p100,2021,0.5304,HN
HN,sptincj992,p90p100,2022,0.5214,HN
HN,sptincj992,p90p100,2023,0.5212,HN
HN,sptincj992,p90p100,2024,0.5212,HN
HN,sptincj992,p99p100,1980,0.2227,HN
HN,sptincj992,p99p100,1981,0.2227,HN
HN,sptincj992,p99p100,1982,0.2227,HN
HN,sptincj992,p99p100,1983,0.2227,HN
HN,sptincj992,p99p100,1984,0.2227,HN
HN,sptincj992,p99p100,1985,0.2227,HN
HN,sptincj992,p99p100,1986,0.2227,HN
HN,sptincj992,p99p100,1987,0.2227,HN
HN,sptincj992,p99p100,1988,0.2227,HN
HN,sptincj992,p99p100,1989,0.2227,HN
HN,sptincj992,p99p100,1990,0.2227,HN
HN,sptincj992,p99p100,1991,0.2227,HN
HN,sptincj992,p99p100,1992,0.2227,HN
HN,sptincj992,p99p100,1993,0.2227,HN
HN,sptincj992,p99p100,1994,0.2227,HN
HN,sptincj992,p99p100,1995,0.2227,HN
HN,sptincj992,p99p100,1996,0.2227,HN
HN,sptincj992,p99p100,1997,0.2227,HN
HN,sptincj992,p99p100,1998,0.2227,HN
HN,sptincj992,p99p100,1999,0.2227,HN
HN,sptincj992,p99p100,2000,0.2227,HN
HN,sptincj992,p99p100,2001,0.2279,HN
HN,sptincj992,p99p100,2002,0.2245,HN
HN,sptincj992,p99p100,2003,0.233,HN
HN,sptincj992,p99p100,2004,0.2414,HN
HN,sptincj992,p99p100,2005,0.2275,HN
HN,sptincj992,p99p100,2006,0.2323,HN
HN,sptincj992,p99p100,2007,0.2473,HN
HN,sptincj992,p99p100,2008,0.2395,HN
HN,sptincj992,p99p100,2009,0.2285,HN
HN,sptincj992,p99p100,2010,0.2378,HN
HN,sptincj992,p99p100,2011,0.2391,HN
HN,sptincj992,p99p100,2012,0.2362,HN
HN,sptincj992,p99p100,2013,0.249,HN
HN,sptincj992,p99p100,2014,0.2549,HN
HN,sptincj992,p99p100,2015,0.233,HN
HN,sptincj992,p99p100,2016,0.2345,HN
HN,sptincj992,p99p100,2017,0.2248,HN
HN,sptincj992,p99p100,2018,0.2284,HN
HN,sptincj992,p99p100,2019,0.2266,HN
HN,sptincj992,p99p100,2020,0.2362,HN
HN,sptincj992,p99p100,2021,0.2279,HN
HN,sptincj992,p99p100,2022,0.2199,HN
HN,sptincj992,p99p100,2023,0.2197,HN
HN,sptincj992,p99p100,2024,0.2197,HN
HR,gptincj992,p0p100,1967,0.3965,HR
HR,gptincj992,p0p100,1968,0.3965,HR
HR,gptincj992,p0p100,1970,0.3972,HR
HR,gptincj992,p0p100,1973,0.3964,HR
HR,gptincj992,p0p100,1974,0.3967,HR
HR,gptincj992,p0p100,1977,0.3972,HR
HR,gptincj992,p0p100,1978,0.3976,HR
HR,gptincj992,p0p100,1979,0.3985,HR
HR,gptincj992,p0p100,1980,0.401,HR
HR,gptincj992,p0p100,1981,0.401,HR
HR,gptincj992,p0p100,1982,0.401,HR
HR,gptincj992,p0p100,1983,0.401,HR
HR,gptincj992,p0p100,1984,0.4085,HR
HR,gptincj992,p0p100,1985,0.4097,HR
HR,gptincj992,p0p100,1986,0.4133,HR
HR,gptincj992,p0p100,1987,0.3943,HR
HR,gptincj992,p0p100,1988,0.3979,HR
HR,gptincj992,p0p100,1989,0.437,HR
HR,gptincj992,p0p100,1990,0.4347,HR
HR,gptincj992,p0p100,1991,0.4374,HR
HR,gptincj992,p0p100,1992,0.4426,HR
HR,gptincj992,p0p100,1993,0.449,HR
HR,gptincj992,p0p100,1994,0.4527,HR
HR,gptincj992,p0p100,1995,0.4556,HR
HR,gptincj992,p0p100,1996,0.4543,HR
HR,gptincj992,p0p100,1997,0.4577,HR
HR,gptincj992,p0p100,1998,0.4669,HR
HR,gptincj992,p0p100,1999,0.4761,HR
HR,gptincj992,p0p100,2000,0.4584,HR
HR,gptincj992,p0p100,2001,0.4592,HR
HR,gptincj992,p0p100,2002,0.4477,HR
HR,gptincj992,p0p100,2003,0.4414,HR
HR,gptincj992,p0p100,2004,0.4494,HR
HR,gptincj992,p0p100,2005,0.4638,HR
HR,gptincj992,p0p100,2006,0.4614,HR
HR,gptincj992,p0p100,2007,0.4738,HR
HR,gptincj992,p0p100,2008,0.4713,HR
HR,gptincj992,p0p100,2009,0.4624,HR
HR,gptincj992,p0p100,2010,0.4603,HR
HR,gptincj992,p0p100,2011,0.4692,HR
HR,gptincj992,p0p100,2012,0.4685,HR
HR,gptincj992,p0p100,2013,0.4646,HR
HR,gptincj992,p0p100,2014,0.4706,HR
HR,gptincj992,p0p100,2015,0.4696,HR
HR,gptincj992,p0p100,2016,0.461,HR
HR,gptincj992,p0p100,2017,0.4639,HR
HR,gptincj992,p0p100,2018,0.4721,HR
HR,gptincj992,p0p100,2019,0.4705,HR
HR,gptincj992,p0p100,2020,0.4705,HR
HR,gptincj992,p0p100,2021,0.472,HR
HR,gptincj992,p0p100,2022,0.4715,HR
HR,gptincj992,p0p100,2023,0.4719,HR
HR,gptincj992,p0p100,2024,0.4719,HR
HR,sptincj992,p0p50,1967,0.236,HR
HR,sptincj992,p0p50,1968,0.2355,HR
HR,sptincj992,p0p50,1970,0.2341,HR
HR,sptincj992,p0p50,1973,0.2327,HR
HR,sptincj992,p0p50,1974,0.2321,HR
HR,sptincj992,p0p50,1977,0.2302,HR
HR,sptincj992,p0p50,1978,0.2295,HR
HR,sptincj992,p0p50,1979,0.2286,HR
HR,sptincj992,p0p50,1980,0.2266,HR
HR,sptincj992,p0p50,1981,0.2266,HR
HR,sptincj992,p0p50,1982,0.2266,HR
HR,sptincj992,p0p50,1983,0.2266,HR
HR,sptincj992,p0p50,1984,0.2202,HR
HR,sptincj992,p0p50,1985,0.2191,HR
HR,sptincj992,p0p50,1986,0.2161,HR
HR,sptincj992,p0p50,1987,0.226,HR
HR,sptincj992,p0p50,1988,0.2221,HR
HR,sptincj992,p0p50,1989,0.2063,HR
HR,sptincj992,p0p50,1990,0.2089,HR
HR,sptincj992,p0p50,1991,0.2079,HR
HR,sptincj992,p0p50,1992,0.2038,HR
HR,sptincj992,p0p50,1993,0.1992,HR
HR,sptincj992,p0p50,1994,0.1967,HR
HR,sptincj992,p0p50,1995,0.1959,HR
HR,sptincj992,p0p50,1996,0.1967,HR
HR,sptincj992,p0p50,1997,0.1955,HR
HR,sptincj992,p0p50,1998,0.1877,HR
HR,sptincj992,p0p50,1999,0.1809,HR
HR,sptincj992,p0p50,2000,0.1916,HR
HR,sptincj992,p0p50,2001,0.1914,HR
HR,sptincj992,p0p50,2002,0.1986,HR
HR,sptincj992,p0p50,2003,0.2033,HR
HR,sptincj992,p0p50,2004,0.1994,HR
HR,sptincj992,p0p50,2005,0.1916,HR
HR,sptincj992,p0p50,2006,0.1945,HR
HR,sptincj992,p0p50,2007,0.1868,HR
HR,sptincj992,p0p50,2008,0.1882,HR
HR,sptincj992,p0p50,2009,0.1908,HR
HR,sptincj992,p0p50,2010,0.1922,HR
HR,sptincj992,p0p50,2011,0.189,HR
HR,sptincj992,p0p50,2012,0.1884,HR
HR,sptincj992,p0p50,2013,0.1946,HR
HR,sptincj992,p0p50,2014,0.1902,HR
HR,sptincj992,p0p50,2015,0.1912,HR
HR,sptincj992,p0p50,2016,0.1943,HR
HR,sptincj992,p0p50,2017,0.1916,HR
HR,sptincj992,p0p50,2018,0.1899,HR
HR,sptincj992,p0p50,2019,0.1904,HR
HR,sptincj992,p0p50,2020,0.1904,HR
HR,sptincj992,p0p50,2021,0.1897,HR
HR,sptincj992,p0p50,2022,0.1898,HR
HR,sptincj992,p0p50,2023,0.1896,HR
HR,sptincj992,p0p50,2024,0.1896,HR
HR,sptincj992,p90p100,1967,0.2893,HR
HR,sptincj992,p90p100,1968,0.2877,HR
HR,sptincj992,p90p100,1970,0.2856,HR
HR,sptincj992,p90p100,1973,0.2801,HR
HR,sptincj992,p90p100,1974,0.279,HR
HR,sptincj992,p90p100,1977,0.2751,HR
HR,sptincj992,p90p100,1978,0.274,HR
HR,sptincj992,p90p100,1979,0.2736,HR
HR,sptincj992,p90p100,1980,0.2723,HR
HR,sptincj992,p90p100,1981,0.2723,HR
HR,sptincj992,p90p100,1982,0.2723,HR
HR,sptincj992,p90p100,1983,0.2723,HR
HR,sptincj992,p90p100,1984,0.2746,HR
HR,sptincj992,p90p100,1985,0.2756,HR
HR,sptincj992,p90p100,1986,0.2766,HR
HR,sptincj992,p90p100,1987,0.2624,HR
HR,sptincj992,p90p100,1988,0.2625,HR
HR,sptincj992,p90p100,1989,0.2968,HR
HR,sptincj992,p90p100,1990,0.2998,HR
HR,sptincj992,p90p100,1991,0.3048,HR
HR,sptincj992,p90p100,1992,0.3097,HR
HR,sptincj992,p90p100,1993,0.3154,HR
HR,sptincj992,p90p100,1994,0.3204,HR
HR,sptincj992,p90p100,1995,0.3265,HR
HR,sptincj992,p90p100,1996,0.3259,HR
HR,sptincj992,p90p100,1997,0.3306,HR
HR,sptincj992,p90p100,1998,0.3308,HR
HR,sptincj992,p90p100,1999,0.3347,HR
HR,sptincj992,p90p100,2000,0.3243,HR
HR,sptincj992,p90p100,2001,0.3238,HR
HR,sptincj992,p90p100,2002,0.3156,HR
HR,sptincj992,p90p100,2003,0.3105,HR
HR,sptincj992,p90p100,2004,0.3201,HR
HR,sptincj992,p90p100,2005,0.3331,HR
HR,sptincj992,p90p100,2006,0.3344,HR
HR,sptincj992,p90p100,2007,0.3428,HR
HR,sptincj992,p90p100,2008,0.3402,HR
HR,sptincj992,p90p100,2009,0.3283,HR
HR,sptincj992,p90p100,2010,0.3267,HR
HR,sptincj992,p90p100,2011,0.3386,HR
HR,sptincj992,p90p100,2012,0.3365,HR
HR,sptincj992,p90p100,2013,0.339,HR
HR,sptincj992,p90p100,2014,0.343,HR
HR,sptincj992,p90p100,2015,0.3429,HR
HR,sptincj992,p90p100,2016,0.3316,HR
HR,sptincj992,p90p100,2017,0.3322,HR
HR,sptincj992,p90p100,2018,0.3494,HR
HR,sptincj992,p90p100,2019,0.3471,HR
HR,sptincj992,p90p100,2020,0.3471,HR
HR,sptincj992,p90p100,2021,0.3486,HR
HR,sptincj992,p90p100,2022,0.3476,HR
HR,sptincj992,p90p100,2023,0.3478,HR
HR,sptincj992,p90p100,2024,0.3478,HR
HR,sptincj992,p99p100,1967,0.0644,HR
HR,sptincj992,p99p100,1968,0.0624,HR
HR,sptincj992,p99p100,1970,0.0596,HR
HR,sptincj992,p99p100,1973,0.0525,HR
HR,sptincj992,p99p100,1974,0.051,HR
HR,sptincj992,p99p100,1977,0.0459,HR
HR,sptincj992,p99p100,1978,0.0445,HR
HR,sptincj992,p99p100,1979,0.0439,HR
HR,sptincj992,p99p100,1980,0.0416,HR
HR,sptincj992,p99p100,1981,0.0416,HR
HR,sptincj992,p99p100,1982,0.0416,HR
HR,sptincj992,p99p100,1983,0.0416,HR
HR,sptincj992,p99p100,1984,0.0417,HR
HR,sptincj992,p99p100,1985,0.042,HR
HR,sptincj992,p99p100,1986,0.0423,HR
HR,sptincj992,p99p100,1987,0.0401,HR
HR,sptincj992,p99p100,1988,0.0399,HR
HR,sptincj992,p99p100,1989,0.0449,HR
HR,sptincj992,p99p100,1990,0.0477,HR
HR,sptincj992,p99p100,1991,0.0531,HR
HR,sptincj992,p99p100,1992,0.0575,HR
HR,sptincj992,p99p100,1993,0.0625,HR
HR,sptincj992,p99p100,1994,0.0672,HR
HR,sptincj992,p99p100,1995,0.0722,HR
HR,sptincj992,p99p100,1996,0.0716,HR
HR,sptincj992,p99p100,1997,0.0759,HR
HR,sptincj992,p99p100,1998,0.0726,HR
HR,sptincj992,p99p100,1999,0.0738,HR
HR,sptincj992,p99p100,2000,0.0716,HR
HR,sptincj992,p99p100,2001,0.0751,HR
HR,sptincj992,p99p100,2002,0.0771,HR
HR,sptincj992,p99p100,2003,0.0753,HR
HR,sptincj992,p99p100,2004,0.0817,HR
HR,sptincj992,p99p100,2005,0.0919,HR
HR,sptincj992,p99p100,2006,0.0954,HR
HR,sptincj992,p99p100,2007,0.1003,HR
HR,sptincj992,p99p100,2008,0.1,HR
HR,sptincj992,p99p100,2009,0.0868,HR
HR,sptincj992,p99p100,2010,0.0893,HR
HR,sptincj992,p99p100,2011,0.0988,HR
HR,sptincj992,p99p100,2012,0.0947,HR
HR,sptincj992,p99p100,2013,0.1013,HR
HR,sptincj992,p99p100,2014,0.1023,HR
HR,sptincj992,p99p100,2015,0.1077,HR
HR,sptincj992,p99p100,2016,0.0963,HR
HR,sptincj992,p99p100,2017,0.1011,HR
HR,sptincj992,p99p100,2018,0.0983,HR
HR,sptincj992,p99p100,2019,0.0963,HR
HR,sptincj992,p99p100,2020,0.0963,HR
HR,sptincj992,p99p100,2021,0.0973,HR
HR,sptincj992,p99p100,2022,0.0965,HR
HR,sptincj992,p99p100,2023,0.0965,HR
HR,sptincj992,p99p100,2024,0.0965,HR
HT,gptincj992,p0p100,1980,0.682,HT
HT,gptincj992,p0p100,1981,0.682,HT
HT,gptincj992,p0p100,1982,0.682,HT
HT,gptincj992,p0p100,1983,0.682,HT
HT,gptincj992,p0p100,1984,0.682,HT
HT,gptincj992,p0p100,1985,0.682,HT
HT,gptincj992,p0p100,1986,0.682,HT
HT,gptincj992,p0p100,1987,0.682,HT
HT,gptincj992,p0p100,1988,0.682,HT
HT,gptincj992,p0p100,1989,0.682,HT
HT,gptincj992,p0p100,1990,0.682,HT
HT,gptincj992,p0p100,1991,0.682,HT
HT,gptincj992,p0p100,1992,0.682,HT
HT,gptincj992,p0p100,1993,0.682,HT
HT,gptincj992,p0p100,1994,0.682,HT
HT,gptincj992,p0p100,1995,0.682,HT
HT,gptincj992,p0p100,1996,0.682,HT
HT,gptincj992,p0p100,1997,0.682,HT
HT,gptincj992,p0p100,1998,0.682,HT
HT,gptincj992,p0p100,1999,0.682,HT
HT,gptincj992,p0p100,2000,0.682,HT
HT,gptincj992,p0p100,2001,0.6903,HT
HT,gptincj992,p0p100,2002,0.6885,HT
HT,gptincj992,p0p100,2003,0.6848000000000001,HT
HT,gptincj992,p0p100,2004,0.6817000000000001,HT
HT,gptincj992,p0p100,2005,0.6794,HT
HT,gptincj992,p0p100,2006,0.6749,HT
HT,gptincj992,p0p100,2007,0.6812,HT
HT,gptincj992,p0p100,2008,0.6744,HT
HT,gptincj992,p0p100,2009,0.6684,HT
HT,gptincj992,p0p100,2010,0.6678000000000001,HT
HT,gptincj992,p0p100,2011,0.6616000000000001,HT
HT,gptincj992,p0p100,2012,0.656,HT
HT,gptincj992,p0p100,2013,0.6594,HT
HT,gptincj992,p0p100,2014,0.6552,HT
HT,gptincj992,p0p100,2015,0.6514,HT
HT,gptincj992,p0p100,2016,0.6525000000000001,HT
HT,gptincj992,p0p100,2017,0.653,HT
HT,gptincj992,p0p100,2018,0.655,HT
HT,gptincj992,p0p100,2019,0.6523,HT
HT,gptincj992,p0p100,2020,0.6739,HT
HT,gptincj992,p0p100,2021,0.6609,HT
HT,gptincj992,p0p100,2022,0.6502,HT
HT,gptincj992,p0p100,2023,0.6505000000000001,HT
HT,gptincj992,p0p100,2024,0.6505000000000001,HT
HT,sptincj992,p0p50,1980,0.0839,HT
HT,sptincj992,p0p50,1981,0.0839,HT
HT,sptincj992,p0p50,1982,0.0839,HT
HT,sptincj992,p0p50,1983,0.0839,HT
HT,sptincj992,p0p50,1984,0.0839,HT
HT,sptincj992,p0p50,1985,0.0839,HT
HT,sptincj992,p0p50,1986,0.0839,HT
HT,sptincj992,p0p50,1987,0.0839,HT
HT,sptincj992,p0p50,1988,0.0839,HT
HT,sptincj992,p0p50,1989,0.0839,HT
HT,sptincj992,p0p50,1990,0.0839,HT
HT,sptincj992,p0p50,1991,0.0839,HT
HT,sptincj992,p0p50,1992,0.0839,HT
HT,sptincj992,p0p50,1993,0.0839,HT
HT,sptincj992,p0p50,1994,0.0839,HT
HT,sptincj992,p0p50,1995,0.0839,HT
HT,sptincj992,p0p50,1996,0.0839,HT
HT,sptincj992,p0p50,1997,0.0839,HT
HT,sptincj992,p0p50,1998,0.0839,HT
HT,sptincj992,p0p50,1999,0.0839,HT
HT,sptincj992,p0p50,2000,0.0839,HT
HT,sptincj992,p0p50,2001,0.0802,HT
HT,sptincj992,p0p50,2002,0.081,HT
HT,sptincj992,p0p50,2003,0.0848,HT
HT,sptincj992,p0p50,2004,0.0872,HT
HT,sptincj992,p0p50,2005,0.087,HT
HT,sptincj992,p0p50,2006,0.0904,HT
HT,sptincj992,p0p50,2007,0.0892,HT
HT,sptincj992,p0p50,2008,0.0916,HT
HT,sptincj992,p0p50,2009,0.0933,HT
HT,sptincj992,p0p50,2010,0.0947,HT
HT,sptincj992,p0p50,2011,0.0978,HT
HT,sptincj992,p0p50,2012,0.1003,HT
HT,sptincj992,p0p50,2013,0.1009,HT
HT,sptincj992,p0p50,2014,0.1025,HT
HT,sptincj992,p0p50,2015,0.1031,HT
HT,sptincj992,p0p50,2016,0.1028,HT
HT,sptincj992,p0p50,2017,0.102,HT
HT,sptincj992,p0p50,2018,0.1011,HT
HT,sptincj992,p0p50,2019,0.1015,HT
HT,sptincj992,p0p50,2020,0.0869,HT
HT,sptincj992,p0p50,2021,0.0949,HT
HT,sptincj992,p0p50,2022,0.1014,HT
HT,sptincj992,p0p50,2023,0.1011,HT
HT,sptincj992,p0p50,2024,0.1011,HT
HT,sptincj992,p90p100,1980,0.5541,HT
HT,sptincj992,p90p100,1981,0.5541,HT
HT,sptincj992,p90p100,1982,0.5541,HT
HT,sptincj992,p90p100,1983,0.5541,HT
HT,sptincj992,p90p100,1984,0.5541,HT
HT,sptincj992,p90p100,1985,0.5541,HT
HT,sptincj992,p90p100,1986,0.5541,HT
HT,sptincj992,p90p100,1987,0.5541,HT
HT,sptincj992,p90p100,1988,0.5541,HT
HT,sptincj992,p90p100,1989,0.5541,HT
HT,sptincj992,p90p100,1990,0.5541,HT
HT,sptincj992,p90p100,1991,0.5541,HT
HT,sptincj992,p90p100,1992,0.5541,HT
HT,sptincj992,p90p100,1993,0.5541,HT
HT,sptincj992,p90p100,1994,0.5541,HT
HT,sptincj992,p90p100,1995,0.5541,HT
HT,sptincj992,p90p100,1996,0.5541,HT
HT,sptincj992,p90p100,1997,0.5541,HT
HT,sptincj992,p90p100,1998,0.5541,HT
HT,sptincj992,p90p100,1999,0.5541,HT
HT,sptincj992,p90p100,2000,0.5541,HT
HT,sptincj992,p90p100,2001,0.5641,HT
HT,sptincj992,p90p100,2002,0.5619000000000001,HT
HT,sptincj992,p90p100,2003,0.562,HT
HT,sptincj992,p90p100,2004,0.5588000000000001,HT
HT,sptincj992,p90p100,2005,0.5548000000000001,HT
HT,sptincj992,p90p100,2006,0.5516,HT
HT,sptincj992,p90p100,2007,0.5618000000000001,HT
